order_id,order_arrival,process_start_time,order_complete_time,station_id
23,1260,1260,1380,picker-2
25,1440,1440,1490,picker-1
26,1500,1500,1560,picker-1
27,1500,1500,1572,picker-2
29,1560,1560,1629,picker-1
28,1560,1560,1636,picker-3
30,1560,1560,1637,picker-1
33,1740,1740,1823,picker-1
32,1740,1740,1866,picker-1
31,1740,1740,1876,picker-1
37,1800,1800,1997,picker-2
35,1800,1800,2000,picker-1
34,1800,1800,2010,picker-1
38,1860,1860,2051,picker-1
36,1800,1800,2071,picker-1
39,1920,1920,2129,picker-3
40,1980,1980,2158,picker-1
41,1980,1980,2166,picker-1
43,2100,2100,2171,picker-3
42,2100,2100,2182,picker-1
44,2160,2160,2230,picker-3
45,2160,2160,2246,picker-1
47,2280,2280,2338,picker-3
46,2280,2280,2339,picker-1
49,2340,2340,2427,picker-1
48,2340,2340,2437,picker-1
50,2400,2400,2474,picker-2
52,2460,2460,2536,picker-1
54,2460,2460,2572,picker-1
51,2460,2460,2582,picker-1
53,2460,2460,2593,picker-1
55,2520,2520,2603,picker-1
56,2640,2640,2691,picker-1
57,2700,2700,2823,picker-1
60,2760,2760,2834,picker-1
58,2760,2760,2836,picker-3
59,2760,2760,2844,picker-1
61,2820,2820,2905,picker-1
62,2940,2940,3014,picker-1
63,2940,2940,3070,picker-2
64,3000,3000,3094,picker-1
65,3060,3060,3155,picker-1
66,3060,3060,3289,picker-1
68,3120,3120,3350,picker-1
67,3060,3060,3360,picker-1
69,3180,3180,3371,picker-1
70,3240,3240,3381,picker-1
73,3300,3300,3388,picker-3
71,3300,3300,3433,picker-1
72,3300,3300,3443,picker-1
74,3420,3420,3530,picker-1
75,3540,3540,3636,picker-1
76,3540,3540,3648,picker-1
77,3540,3540,3655,picker-3
87,3540,3540,3700,picker-2
88,3600,3600,3706,picker-1
89,3600,3600,3715,picker-1
90,3600,3600,3723,picker-1
78,3660,3660,3739,picker-1
80,3660,3660,3747,picker-1
79,3660,3660,3779,picker-1
81,3660,3660,3811,picker-2
91,3720,3720,3889,picker-1
82,3720,3720,3909,picker-2
83,3780,3780,3945,picker-1
84,3780,3780,4043,picker-1
92,3780,3780,4065,picker-1
93,3780,3780,4076,picker-1
85,3780,3780,4086,picker-1
86,3840,3840,4097,picker-2
94,3840,3840,4105,picker-2
95,3900,3900,4117,picker-1
97,3900,3900,4181,picker-2
98,3960,3960,4198,picker-3
96,3900,3900,4209,picker-2
100,4020,4020,4230,picker-2
99,4020,4020,4243,picker-1
101,4140,4140,4259,picker-1
102,4140,4140,4303,picker-1
103,4200,4200,4314,picker-1
104,4260,4260,4337,picker-1
105,4320,4320,4427,picker-1
106,4320,4320,4488,picker-1
107,4320,4320,4530,picker-1
110,4320,4320,4541,picker-2
111,4320,4320,4557,picker-3
108,4320,4320,4560,picker-1
109,4320,4320,4581,picker-1
112,4380,4380,4632,picker-1
113,4380,4380,4663,picker-2
114,4440,4440,4683,picker-1
115,4440,4440,4693,picker-2
116,4440,4440,4693,picker-3
117,4500,4500,4715,picker-1
120,4620,4620,4744,picker-1
119,4560,4560,4744,picker-2
122,4680,4680,4752,picker-1
121,4620,4620,4770,picker-1
118,4560,4560,4778,picker-1
123,4680,4680,4779,picker-2
124,4680,4680,4808,picker-2
125,4740,4740,4810,picker-1
126,4800,4800,4863,picker-3
127,4860,4860,4960,picker-1
128,4920,4920,5023,picker-1
130,4920,4920,5057,picker-2
129,4920,4920,5084,picker-1
131,4980,4980,5095,picker-1
132,4980,4980,5105,picker-1
133,4980,4980,5136,picker-1
136,5100,5100,5209,picker-1
135,5100,5100,5219,picker-1
134,5100,5100,5229,picker-1
138,5220,5220,5270,picker-1
137,5220,5220,5278,picker-1
141,5280,5280,5390,picker-1
139,5280,5280,5420,picker-1
140,5280,5280,5451,picker-1
142,5280,5280,5462,picker-1
143,5340,5340,5492,picker-1
144,5400,5400,5492,picker-2
146,5520,5520,5600,picker-1
145,5520,5520,5614,picker-1
147,5640,5640,5833,picker-1
149,5700,5700,5915,picker-1
148,5700,5700,5946,picker-1
151,5760,5760,5948,picker-2
155,5820,5820,5964,picker-2
154,5820,5820,5972,picker-2
150,5760,5760,5977,picker-1
152,5820,5820,5987,picker-1
158,5940,5940,5989,picker-2
159,5940,5940,5997,picker-2
153,5820,5820,5997,picker-1
156,5880,5880,6010,picker-1
157,5940,5940,6023,picker-1
161,6000,6000,6061,picker-1
160,6000,6000,6070,picker-1
162,6000,6000,6086,picker-1
163,6060,6060,6120,picker-1
164,6120,6120,6263,picker-1
165,6120,6120,6294,picker-1
166,6180,6180,6407,picker-1
167,6300,6300,6489,picker-1
169,6480,6480,6530,picker-1
170,6480,6480,6540,picker-1
168,6480,6480,6572,picker-1
171,6480,6480,6580,picker-1
172,6540,6540,6623,picker-1
173,6600,6600,6651,picker-1
174,6600,6600,6670,picker-1
176,6660,6660,6706,picker-1
175,6660,6660,6728,picker-1
177,6720,6720,6833,picker-1
178,6720,6720,6844,picker-1
179,6780,6780,6905,picker-1
180,6780,6780,6946,picker-1
181,6780,6780,6956,picker-1
182,6780,6780,6977,picker-1
183,6840,6840,6998,picker-1
184,6900,6900,7049,picker-1
185,6960,6960,7069,picker-1
186,6960,6960,7090,picker-1
