order_id,order_arrival,process_start_time,order_complete_time,station_id
19,1020,1397,1738,picker-3
25,1200,1533,1741,picker-2
21,1080,1457,1749,picker-3
22,1080,1472,1772,picker-3
24,1200,1528,1787,picker-1
26,1260,1538,1830,picker-1
27,1320,1563,1843,picker-2
28,1320,1578,1908,picker-1
29,1440,1583,1954,picker-2
31,1500,1595,1986,picker-2
33,1560,1625,1994,picker-2
32,1560,1603,2002,picker-2
30,1440,1594,2003,picker-1
34,1620,1646,2040,picker-3
35,1680,1690,2047,picker-1
39,1800,1800,2095,picker-1
36,1680,1698,2106,picker-3
37,1680,1709,2114,picker-3
38,1680,1736,2122,picker-1
41,1860,1860,2141,picker-2
42,1920,1920,2163,picker-1
40,1860,1860,2179,picker-1
43,1920,1920,2213,picker-2
45,1980,1980,2233,picker-2
44,1920,1920,2242,picker-3
47,2160,2160,2276,picker-1
46,2160,2160,2297,picker-3
48,2220,2220,2307,picker-1
49,2220,2220,2315,picker-1
50,2280,2280,2376,picker-1
51,2280,2280,2509,picker-1
52,2280,2280,2581,picker-1
53,2340,2340,2602,picker-1
55,2400,2400,2645,picker-2
54,2340,2340,2663,picker-1
59,2520,2520,2737,picker-2
56,2400,2400,2740,picker-1
60,2580,2580,2748,picker-2
57,2460,2460,2771,picker-1
58,2520,2520,2792,picker-1
61,2640,2640,2812,picker-1
62,2640,2640,2833,picker-1
63,2700,2700,2863,picker-1
66,2820,2820,2906,picker-1
64,2820,2820,2947,picker-1
65,2820,2820,2958,picker-1
68,2940,2940,2994,picker-1
67,2940,2940,3027,picker-1
69,2940,2940,3034,picker-1
70,3000,3000,3077,picker-1
71,3060,3060,3136,picker-2
72,3120,3120,3230,picker-1
73,3120,3120,3241,picker-1
74,3120,3120,3271,picker-1
76,3180,3180,3302,picker-1
75,3180,3180,3323,picker-1
78,3240,3240,3374,picker-1
77,3240,3240,3394,picker-1
79,3360,3360,3476,picker-1
80,3420,3420,3528,picker-1
81,3480,3480,3552,picker-1
82,3540,3540,3620,picker-1
83,3600,3600,3658,picker-1
84,3660,3660,3721,picker-1
96,3660,3660,3733,picker-3
97,3660,3660,3754,picker-2
95,3660,3660,3778,picker-1
93,3660,3660,3788,picker-1
94,3660,3660,3798,picker-1
85,3720,3720,3809,picker-1
99,3720,3720,3828,picker-2
98,3720,3720,3828,picker-1
86,3780,3780,3840,picker-1
100,3780,3780,3845,picker-3
87,3780,3780,3860,picker-1
88,3780,3780,3868,picker-2
90,3840,3840,3920,picker-1
101,3900,3900,3945,picker-1
89,3840,3840,3949,picker-2
92,3900,3900,3953,picker-1
102,3900,3900,3972,picker-1
103,3900,3900,3981,picker-1
91,3840,3840,3992,picker-2
104,3900,3900,4040,picker-1
105,3960,3960,4048,picker-1
106,3960,3960,4108,picker-3
107,4020,4020,4219,picker-1
108,4140,4140,4230,picker-1
109,4200,4200,4272,picker-1
110,4380,4380,4430,picker-1
111,4380,4380,4451,picker-1
112,4440,4440,4542,picker-1
114,4440,4440,4564,picker-1
113,4440,4440,4595,picker-1
115,4500,4500,4647,picker-1
118,4500,4500,4689,picker-2
116,4500,4500,4729,picker-1
117,4500,4500,4770,picker-1
120,4620,4620,4781,picker-3
119,4620,4620,4821,picker-1
121,4680,4680,4852,picker-1
123,4800,4800,4860,picker-2
122,4740,4740,4903,picker-1
124,4860,4860,4928,picker-1
125,5040,5040,5101,picker-1
126,5100,5100,5170,picker-1
129,5160,5160,5214,picker-1
127,5160,5160,5222,picker-1
128,5160,5160,5229,picker-2
131,5220,5220,5298,picker-1
130,5220,5220,5332,picker-2
132,5280,5280,5359,picker-1
133,5340,5340,5387,picker-1
134,5460,5460,5497,picker-1
136,5520,5520,5580,picker-1
135,5520,5520,5596,picker-1
137,5580,5580,5644,picker-1
139,5640,5640,5692,picker-2
138,5640,5640,5708,picker-1
140,5700,5700,5757,picker-1
141,5760,5760,5818,picker-1
142,5820,5820,5887,picker-1
144,6000,6000,6059,picker-1
143,6000,6000,6083,picker-1
145,6000,6000,6106,picker-1
146,6060,6060,6146,picker-2
149,6120,6120,6220,picker-1
148,6120,6120,6261,picker-1
147,6120,6120,6271,picker-1
150,6120,6120,6302,picker-1
151,6180,6180,6364,picker-1
152,6240,6240,6384,picker-1
156,6300,6300,6403,picker-2
153,6240,6240,6436,picker-1
155,6300,6300,6446,picker-1
154,6300,6300,6456,picker-1
157,6420,6420,6524,picker-1
159,6480,6480,6541,picker-1
160,6480,6480,6549,picker-1
158,6480,6480,6559,picker-1
161,6540,6540,6584,picker-1
162,6540,6540,6591,picker-2
164,6600,6600,6651,picker-1
163,6600,6600,6665,picker-1
166,6660,6660,6747,picker-1
167,6660,6660,6839,picker-1
170,6720,6720,6841,picker-2
168,6660,6660,6870,picker-1
165,6660,6660,6880,picker-1
169,6720,6720,6890,picker-1
171,6720,6720,6922,picker-1
172,6720,6720,6929,picker-2
173,6720,6720,6960,picker-2
175,6900,6900,6983,picker-1
174,6900,6900,7000,picker-1
176,6960,6960,7051,picker-1
177,7020,7020,7075,picker-1
178,7020,7020,7091,picker-1
180,7080,7080,7146,picker-2
179,7080,7080,7149,picker-1
181,7080,7080,7173,picker-1
182,7140,7140,7181,picker-1
