order_id,order_arrival,process_start_time,order_complete_time,station_id
22,1200,1336,1728,picker-3
25,1440,1440,1759,picker-2
24,1320,1363,1767,picker-3
23,1260,1355,1790,picker-1
29,1560,1560,1817,picker-2
26,1500,1500,1823,picker-1
27,1500,1504,1856,picker-1
28,1560,1560,1867,picker-1
30,1560,1560,1881,picker-2
31,1740,1740,1962,picker-1
33,1740,1740,1963,picker-2
32,1740,1740,1992,picker-1
35,1800,1800,2058,picker-1
34,1800,1800,2065,picker-2
36,1800,1800,2097,picker-2
37,1800,1800,2107,picker-2
38,1860,1860,2153,picker-1
39,1920,1920,2253,picker-1
40,1980,1980,2284,picker-1
45,2160,2160,2317,picker-2
41,1980,1980,2325,picker-1
43,2100,2100,2335,picker-1
42,2100,2100,2356,picker-1
47,2280,2280,2359,picker-2
44,2160,2160,2376,picker-1
46,2280,2280,2387,picker-1
49,2340,2340,2473,picker-1
48,2340,2340,2481,picker-1
50,2400,2400,2497,picker-1
54,2460,2460,2543,picker-2
51,2460,2460,2561,picker-1
52,2460,2460,2604,picker-1
53,2460,2460,2614,picker-1
55,2520,2520,2625,picker-1
56,2640,2640,2707,picker-1
57,2700,2700,2829,picker-1
59,2760,2760,2871,picker-1
60,2760,2760,2881,picker-1
58,2760,2760,2891,picker-1
61,2820,2820,2915,picker-3
63,2940,2940,3103,picker-1
62,2940,2940,3113,picker-1
64,3000,3000,3134,picker-1
65,3060,3060,3165,picker-1
66,3060,3060,3308,picker-1
67,3060,3060,3380,picker-1
68,3120,3120,3391,picker-1
69,3180,3180,3421,picker-1
72,3300,3300,3441,picker-2
70,3240,3240,3452,picker-1
73,3300,3300,3460,picker-2
71,3300,3300,3462,picker-1
74,3420,3420,3535,picker-1
76,3540,3540,3704,picker-1
75,3540,3540,3725,picker-1
77,3540,3540,3787,picker-1
87,3540,3540,3807,picker-1
90,3600,3600,3809,picker-2
78,3660,3660,3820,picker-2
88,3600,3600,3828,picker-1
89,3600,3600,3838,picker-1
80,3660,3660,3864,picker-2
79,3660,3660,3872,picker-2
81,3660,3660,3889,picker-2
91,3720,3720,4026,picker-2
82,3720,3720,4027,picker-1
83,3780,3780,4110,picker-1
85,3780,3780,4205,picker-3
84,3780,3780,4215,picker-3
92,3780,3780,4225,picker-3
93,3780,3780,4246,picker-3
86,3840,3840,4269,picker-1
95,3900,3900,4276,picker-3
94,3840,3840,4282,picker-1
97,3900,3900,4364,picker-1
96,3900,3900,4389,picker-1
98,3960,3960,4390,picker-2
99,4020,4020,4439,picker-2
100,4020,4020,4447,picker-2
101,4140,4140,4460,picker-1
103,4200,4200,4501,picker-2
104,4260,4260,4516,picker-2
105,4320,4320,4518,picker-1
106,4320,4320,4609,picker-1
107,4320,4320,4634,picker-3
108,4320,4320,4664,picker-2
109,4320,4320,4698,picker-3
110,4320,4320,4706,picker-3
111,4320,4320,4734,picker-3
112,4380,4380,4758,picker-1
113,4380,4380,4798,picker-3
114,4440,4440,4806,picker-1
115,4440,4440,4830,picker-2
116,4440,4440,4862,picker-2
117,4500,4500,4893,picker-1
122,4680,4680,4910,picker-2
120,4620,4620,4910,picker-1
119,4560,4560,4920,picker-2
102,4140,4140,4926,picker-1
121,4620,4620,4928,picker-2
118,4560,4560,4934,picker-1
123,4680,4680,4941,picker-2
124,4680,4680,4976,picker-3
125,4740,4740,4993,picker-3
126,4800,4800,5025,picker-1
127,4860,4860,5074,picker-1
128,4920,4920,5125,picker-1
130,4920,4920,5172,picker-2
129,4920,4920,5197,picker-1
133,4980,4980,5204,picker-2
132,4980,4980,5207,picker-1
131,4980,4980,5228,picker-1
134,5100,5100,5270,picker-1
136,5100,5100,5279,picker-2
135,5100,5100,5290,picker-1
137,5220,5220,5309,picker-1
138,5220,5220,5327,picker-1
139,5280,5280,5390,picker-1
140,5280,5280,5421,picker-1
141,5280,5280,5441,picker-1
142,5280,5280,5459,picker-2
143,5340,5340,5475,picker-1
144,5400,5400,5498,picker-1
145,5520,5520,5595,picker-1
146,5520,5520,5619,picker-1
147,5640,5640,5853,picker-1
148,5700,5700,5905,picker-1
149,5700,5700,5925,picker-1
153,5820,5820,5960,picker-2
151,5760,5760,5963,picker-3
150,5760,5760,5997,picker-1
152,5820,5820,6008,picker-1
155,5820,5820,6019,picker-2
154,5820,5820,6028,picker-1
156,5880,5880,6047,picker-1
158,5940,5940,6070,picker-1
159,5940,5940,6075,picker-2
157,5940,5940,6080,picker-1
160,6000,6000,6089,picker-1
161,6000,6000,6102,picker-2
162,6000,6000,6118,picker-2
163,6060,6060,6133,picker-1
164,6120,6120,6226,picker-1
165,6120,6120,6270,picker-3
166,6180,6180,6397,picker-1
169,6480,6480,6556,picker-1
170,6480,6480,6564,picker-1
168,6480,6480,6580,picker-1
171,6480,6480,6613,picker-1
167,6300,6300,6623,picker-1
172,6540,6540,6664,picker-1
173,6600,6600,6676,picker-1
174,6600,6600,6687,picker-1
176,6660,6660,6733,picker-1
175,6660,6660,6741,picker-1
177,6720,6720,6843,picker-1
178,6720,6720,6874,picker-1
179,6780,6780,6946,picker-1
180,6780,6780,6956,picker-1
183,6840,6840,6968,picker-2
181,6780,6780,6987,picker-1
182,6780,6780,7007,picker-1
184,6900,6900,7059,picker-1
185,6960,6960,7079,picker-1
186,6960,6960,7100,picker-1
