order_id,order_arrival,process_start_time,order_complete_time,station_id
90,3600,3674,4296,picker-3
87,3540,3540,4296,picker-3
101,3600,3730,4339,picker-2
102,3660,3783,4413,picker-1
104,3720,3868,4416,picker-3
105,3720,3935,4458,picker-3
73,2940,2940,4470,picker-1
106,3780,4024,4518,picker-3
108,3780,4046,4549,picker-3
103,3720,3820,4584,picker-2
94,3780,3958,4606,picker-2
100,3600,3708,4629,picker-2
107,3780,4036,4642,picker-1
109,3840,4149,4686,picker-1
110,3900,4223,4753,picker-1
113,4020,4340,4806,picker-2
112,4020,4297,5001,picker-3
114,4140,4414,5005,picker-1
120,4380,4585,5157,picker-2
117,4320,4471,5194,picker-1
121,4440,4607,5272,picker-2
118,4320,4519,5290,picker-3
119,4380,4550,5313,picker-3
122,4440,4630,5428,picker-2
124,4500,4687,5431,picker-1
126,4560,4807,5495,picker-2
125,4560,4754,5498,picker-1
93,3660,3775,5517,picker-2
127,4620,5002,5519,picker-3
128,4680,5006,5530,picker-1
115,4200,4417,5545,picker-3
111,3900,4297,5545,picker-3
129,4680,5158,5572,picker-2
130,4740,5195,5597,picker-1
132,4800,5291,5617,picker-3
123,4440,4643,5637,picker-1
116,4320,4459,5638,picker-3
133,4800,5314,5658,picker-3
131,4740,5273,5684,picker-2
135,4860,5432,5687,picker-1
134,4860,5429,5827,picker-2
136,4860,5496,5850,picker-2
140,4980,5531,6313,picker-1
139,4980,5520,6360,picker-3
78,3240,3240,6368,picker-2
143,5280,5573,6648,picker-2
142,5100,5546,6816,picker-3
145,5280,5618,6838,picker-3
146,5340,5638,6884,picker-1
150,5580,5688,6960,picker-1
138,4920,5518,6967,picker-2
137,4860,5499,6988,picker-1
144,5280,5598,6988,picker-1
154,5700,6361,7061,picker-3
153,5640,6314,7062,picker-1
149,5520,5685,7078,picker-2
