pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
8,0,6,0,13,0,0,0,96,96,99999,0,0,86,0.596,57.216,0.4,0.4
8,0,7,0,110,0,0,0,280,280,99999,0,0,87,0.075,21.0,0.5,0.5
8,0,8,0,26,0,0,0,360,360,99999,0,0,88,0.274,98.64,0.4,0.4
8,0,9,0,198,0,0,0,288,288,99999,0,0,89,0.07,20.16,0.5,0.5
9,0,0,0,217,0,0,0,72,72,99999,0,0,90,0.233,16.776,0.6,0.6
9,0,1,0,369,0,0,0,192,192,99999,0,0,91,0.368,70.656,0.6,0.6
9,0,2,0,135,0,0,0,96,96,99999,0,0,92,0.716,68.736,0.5,0.5
9,0,3,0,76,0,0,0,12,12,99999,0,0,93,0.308,3.696,0.5,0.5
9,0,4,0,56,0,0,0,192,192,99999,0,0,94,0.37,71.04,0.5,0.5
9,0,5,0,386,0,0,0,36,36,99999,0,0,95,0.213,7.668,0.6,0.6
9,0,6,0,161,0,0,0,210,210,99999,0,0,96,0.114,23.94,0.5,0.5
9,0,7,0,113,0,0,0,11,11,99999,0,0,97,6.02,66.22,0.5,0.5
9,0,8,0,182,0,0,0,12,12,99999,0,0,98,0.408,4.896,0.5,0.5
9,0,9,0,431,0,0,0,10,10,99999,0,0,99,0.73,7.3,0.6,0.6
10,0,0,0,106,0,0,0,24,24,99999,0,0,100,0.49,11.76,0.5,0.5
10,0,1,0,331,0,0,0,18,18,99999,0,0,101,1.493,26.874,0.6,0.6
10,0,2,0,194,0,0,0,288,288,99999,0,0,102,0.229,65.952,0.5,0.5
10,0,3,0,232,0,0,0,27,27,99999,0,0,103,6.0,162.0,0.6,0.6
10,0,4,0,466,0,0,0,16,16,99999,0,0,104,0.381,6.096,0.6,0.6
10,0,5,0,39,0,0,0,360,360,99999,0,0,105,0.276,99.36,0.4,0.4
10,0,6,0,468,0,0,0,210,210,99999,0,0,106,0.115,24.15,0.6,0.6
10,0,7,0,234,0,0,0,12,12,99999,0,0,107,0.356,4.272,0.6,0.6
10,0,8,0,183,0,0,0,288,288,99999,0,0,108,0.241,69.408,0.5,0.5
10,0,9,0,334,0,0,0,45,45,99999,0,0,109,0.332,14.94,0.6,0.6
11,0,0,0,169,0,0,0,80,80,99999,0,0,110,1.046,83.68,0.5,0.5
11,0,1,0,342,0,0,0,72,72,99999,0,0,111,0.65,46.8,0.6,0.6
11,0,2,0,391,0,0,0,5,5,99999,0,0,112,7.23,36.15,0.6,0.6
11,0,3,0,175,0,0,0,24,24,99999,0,0,113,2.057,49.368,0.5,0.5
11,0,4,0,126,0,0,0,240,240,99999,0,0,114,0.27,64.8,0.5,0.5
11,0,5,0,171,0,0,0,24,24,99999,0,0,115,0.4,9.6,0.5,0.5
11,0,6,0,155,0,0,0,54,54,99999,0,0,116,0.286,15.444,0.5,0.5
11,0,7,0,109,0,0,0,264,264,99999,0,0,117,0.283,74.712,0.5,0.5
11,0,8,0,59,0,0,0,36,36,99999,0,0,118,0.363,13.068,0.5,0.5
11,0,9,0,206,0,0,0,120,120,99999,0,0,119,0.155,18.6,0.6,0.6
12,0,0,0,53,0,0,0,12,12,99999,0,0,120,0.335,4.02,0.5,0.5
12,0,1,0,67,0,0,0,12,12,99999,0,0,121,0.328,3.936,0.5,0.5
12,0,2,0,191,0,0,0,264,264,99999,0,0,122,0.283,74.712,0.5,0.5
12,0,3,0,421,0,0,0,144,144,99999,0,0,123,0.503,72.432,0.6,0.6
12,0,4,0,35,0,0,0,192,192,99999,0,0,124,0.361,69.312,0.4,0.4
12,0,5,0,141,0,0,0,30,30,99999,0,0,125,0.454,13.62,0.5,0.5
12,0,6,0,240,0,0,0,312,312,99999,0,0,126,0.279,87.048,0.6,0.6
12,0,7,0,365,0,0,0,24,24,99999,0,0,127,0.388,9.312,0.6,0.6
12,0,8,0,202,0,0,0,312,312,99999,0,0,128,0.329,102.648,0.6,0.6
12,0,9,0,92,0,0,0,30,30,99999,0,0,129,0.348,10.44,0.5,0.5
13,0,0,0,107,0,0,0,36,36,99999,0,0,130,0.304,10.944,0.5,0.5
13,0,1,0,29,0,0,0,360,360,99999,0,0,131,0.274,98.64,0.4,0.4
13,0,2,0,192,0,0,0,360,360,99999,0,0,132,0.277,99.72,0.5,0.5
13,0,3,0,480,0,0,0,27,27,99999,0,0,133,3.0,81.0,0.6,0.6
13,0,4,0,58,0,0,0,264,264,99999,0,0,134,0.276,72.864,0.5,0.5
13,0,5,0,331,0,0,0,18,18,99999,0,0,135,1.493,26.874,0.6,0.6
13,0,6,0,341,0,0,0,96,96,99999,0,0,136,0.665,63.84,0.6,0.6
13,0,7,0,41,0,0,0,80,80,99999,0,0,137,0.152,12.16,0.4,0.4
13,0,8,0,54,0,0,0,336,336,99999,0,0,138,0.274,92.064,0.5,0.5
13,0,9,0,76,0,0,0,12,12,99999,0,0,139,0.308,3.696,0.5,0.5
14,0,0,0,2,0,0,0,24,24,99999,0,0,140,0.405,9.72,0.4,0.4
14,0,1,0,45,0,0,0,72,72,99999,0,0,141,0.125,9.0,0.4,0.4
14,0,2,0,298,0,0,0,216,216,99999,0,0,142,0.333,71.928,0.6,0.6
14,0,3,0,445,0,0,0,15,15,99999,0,0,143,0.55,8.25,0.6,0.6
14,0,4,0,446,0,0,0,10,10,99999,0,0,144,6.35,63.5,0.6,0.6
14,0,5,0,453,0,0,0,180,180,99999,0,0,145,0.133,23.94,0.6,0.6
14,0,6,0,338,0,0,0,96,96,99999,0,0,146,0.606,58.176,0.6,0.6
14,0,7,0,441,0,0,0,42,42,99999,0,0,147,0.428,17.976,0.6,0.6
14,0,8,0,136,0,0,0,48,48,99999,0,0,148,0.208,9.984,0.5,0.5
14,0,9,0,23,0,0,0,210,210,99999,0,0,149,0.11,23.1,0.4,0.4
15,0,0,0,365,0,0,0,24,24,99999,0,0,150,0.388,9.312,0.6,0.6
15,0,1,0,359,0,0,0,96,96,99999,0,0,151,0.608,58.368,0.6,0.6
15,0,2,0,488,0,0,0,48,48,99999,0,0,152,0.092,4.416,0.6,0.6
15,0,3,0,383,0,0,0,9,9,99999,0,0,153,0.517,4.653,0.6,0.6
15,0,4,0,287,0,0,0,31,31,99999,0,0,154,1.0,31.0,0.6,0.6
15,0,5,0,13,0,0,0,96,96,99999,0,0,155,0.596,57.216,0.4,0.4
15,0,6,0,81,0,0,0,12,12,99999,0,0,156,0.248,2.976,0.5,0.5
15,0,7,0,438,0,0,0,48,48,99999,0,0,157,0.27,12.96,0.6,0.6
15,0,8,0,121,0,0,0,3,3,99999,0,0,158,15.0,45.0,0.5,0.5
15,0,9,0,46,0,0,0,30,30,99999,0,0,159,0.373,11.19,0.4,0.4
16,0,0,0,102,0,0,0,24,24,99999,0,0,160,0.479,11.496,0.5,0.5
16,0,1,0,45,0,0,0,72,72,99999,0,0,161,0.125,9.0,0.4,0.4
16,0,2,0,16,0,0,0,12,12,99999,0,0,162,0.301,3.612,0.4,0.4
16,0,3,0,485,0,0,0,50,50,99999,0,0,163,0.308,15.4,0.6,0.6
16,0,4,0,5,0,0,0,192,192,99999,0,0,164,0.417,80.064,0.4,0.4
16,0,5,0,488,0,0,0,48,48,99999,0,0,165,0.092,4.416,0.6,0.6
16,0,6,0,332,0,0,0,72,72,99999,0,0,166,0.233,16.776,0.6,0.6
16,0,7,0,147,0,0,0,384,384,99999,0,0,167,0.276,105.984,0.5,0.5
16,0,8,0,124,0,0,0,12,12,99999,0,0,168,0.292,3.504,0.5,0.5
16,0,9,0,145,0,0,0,24,24,99999,0,0,169,0.288,6.912,0.5,0.5
17,0,0,0,43,0,0,0,240,240,99999,0,0,170,0.3,72.0,0.4,0.4
17,0,1,0,304,0,0,0,90,90,99999,0,0,171,0.28,25.2,0.6,0.6
17,0,2,0,448,0,0,0,77,77,99999,0,0,172,0.2,15.4,0.6,0.6
17,0,3,0,280,0,0,0,24,24,99999,0,0,173,0.264,6.336,0.6,0.6
17,0,4,0,129,0,0,0,48,48,99999,0,0,174,0.25,12.0,0.5,0.5
17,0,5,0,179,0,0,0,24,24,99999,0,0,175,0.324,7.776,0.5,0.5
17,0,6,0,154,0,0,0,360,360,99999,0,0,176,0.274,98.64,0.5,0.5
17,0,7,0,149,0,0,0,240,240,99999,0,0,177,0.355,85.2,0.5,0.5
17,0,8,0,44,0,0,0,120,120,99999,0,0,178,0.62,74.4,0.4,0.4
17,0,9,0,7,0,0,0,192,192,99999,0,0,179,0.45,86.4,0.4,0.4
18,0,0,0,184,0,0,0,192,192,99999,0,0,180,0.358,68.736,0.5,0.5
18,0,1,0,6,0,0,0,10,10,99999,0,0,181,0.34,3.4,0.4,0.4
18,0,2,0,129,0,0,0,48,48,99999,0,0,182,0.25,12.0,0.5,0.5
18,0,3,0,120,0,0,0,240,240,99999,0,0,183,0.3,72.0,0.5,0.5
18,0,4,0,204,0,0,0,50,50,99999,0,0,184,0.238,11.9,0.6,0.6
18,0,5,0,0,0,0,0,36,36,99999,0,0,185,1.602,57.672,0.4,0.4
18,0,6,0,249,0,0,0,12,12,99999,0,0,186,5.442,65.304,0.6,0.6
18,0,7,0,213,0,0,0,8,8,99999,0,0,187,0.351,2.808,0.6,0.6
18,0,8,0,71,0,0,0,24,24,99999,0,0,188,0.288,6.912,0.5,0.5
18,0,9,0,48,0,0,0,360,360,99999,0,0,189,0.275,99.0,0.4,0.4
19,0,0,0,6,0,0,0,10,10,99999,0,0,190,0.34,3.4,0.4,0.4
19,0,1,0,106,0,0,0,24,24,99999,0,0,191,0.49,11.76,0.5,0.5
19,0,2,0,256,0,0,0,24,24,99999,0,0,192,0.446,10.704,0.6,0.6
19,0,3,0,133,0,0,0,14,14,99999,0,0,193,0.439,6.146,0.5,0.5
19,0,4,0,199,0,0,0,10,10,99999,0,0,194,5.345,53.45,0.5,0.5
19,0,5,0,29,0,0,0,360,360,99999,0,0,195,0.274,98.64,0.4,0.4
19,0,6,0,20,0,0,0,216,216,99999,0,0,196,0.386,83.376,0.4,0.4
19,0,7,0,143,0,0,0,48,48,99999,0,0,197,0.25,12.0,0.5,0.5
19,0,8,0,50,0,0,0,27,27,99999,0,0,198,3.0,81.0,0.5,0.5
19,0,9,0,391,0,0,0,5,5,99999,0,0,199,7.23,36.15,0.6,0.6
20,0,0,0,107,0,0,0,36,36,99999,0,0,200,0.304,10.944,0.5,0.5
20,0,1,0,433,0,0,0,48,48,99999,0,0,201,1.356,65.088,0.6,0.6
20,0,2,0,414,0,0,0,77,77,99999,0,0,202,0.2,15.4,0.6,0.6
20,0,3,0,498,0,0,0,60,60,99999,0,0,203,0.491,29.46,0.6,0.6
20,0,4,0,198,0,0,0,288,288,99999,0,0,204,0.07,20.16,0.5,0.5
20,0,5,0,108,0,0,0,210,210,99999,0,0,205,0.108,22.68,0.5,0.5
20,0,6,0,84,0,0,0,24,24,99999,0,0,206,0.376,9.024,0.5,0.5
20,0,7,0,6,0,0,0,10,10,99999,0,0,207,0.34,3.4,0.4,0.4
20,0,8,0,170,0,0,0,60,60,99999,0,0,208,0.59,35.4,0.5,0.5
20,0,9,0,120,0,0,0,240,240,99999,0,0,209,0.3,72.0,0.5,0.5
21,0,0,0,379,0,0,0,24,24,99999,0,0,210,0.491,11.784,0.6,0.6
21,0,1,0,19,0,0,0,12,12,99999,0,0,211,0.28,3.36,0.4,0.4
21,0,2,0,15,0,0,0,12,12,99999,0,0,212,0.367,4.404,0.4,0.4
21,0,3,0,55,0,0,0,72,72,99999,0,0,213,0.15,10.8,0.5,0.5
21,0,4,0,142,0,0,0,384,384,99999,0,0,214,0.274,105.216,0.5,0.5
21,0,5,0,78,0,0,0,240,240,99999,0,0,215,0.37,88.8,0.5,0.5
21,0,6,0,52,0,0,0,48,48,99999,0,0,216,0.102,4.896,0.5,0.5
21,0,7,0,380,0,0,0,288,288,99999,0,0,217,0.326,93.888,0.6,0.6
21,0,8,0,306,0,0,0,36,36,99999,0,0,218,0.308,11.088,0.6,0.6
21,0,9,0,44,0,0,0,120,120,99999,0,0,219,0.62,74.4,0.4,0.4
22,0,0,0,9,0,0,0,180,180,99999,0,0,220,0.1,18.0,0.4,0.4
22,0,1,0,134,0,0,0,24,24,99999,0,0,221,0.409,9.816,0.5,0.5
22,0,2,0,405,0,0,0,77,77,99999,0,0,222,0.2,15.4,0.6,0.6
22,0,3,0,332,0,0,0,72,72,99999,0,0,223,0.233,16.776,0.6,0.6
22,0,4,0,47,0,0,0,30,30,99999,0,0,224,0.365,10.95,0.4,0.4
22,0,5,0,89,0,0,0,60,60,99999,0,0,225,0.142,8.52,0.5,0.5
22,0,6,0,33,0,0,0,240,240,99999,0,0,226,0.409,98.16,0.4,0.4
22,0,7,0,95,0,0,0,240,240,99999,0,0,227,0.409,98.16,0.5,0.5
22,0,8,0,195,0,0,0,30,30,99999,0,0,228,0.589,17.67,0.5,0.5
22,0,9,0,19,0,0,0,12,12,99999,0,0,229,0.28,3.36,0.4,0.4
23,0,0,0,420,0,0,0,40,40,99999,0,0,230,0.16,6.4,0.6,0.6
23,0,1,0,410,0,0,0,84,84,99999,0,0,231,0.542,45.528,0.6,0.6
23,0,2,0,462,0,0,0,60,60,99999,0,0,232,0.5,30.0,0.6,0.6
23,0,3,0,212,0,0,0,192,192,99999,0,0,233,0.37,71.04,0.6,0.6
23,0,4,0,419,0,0,0,72,72,99999,0,0,234,0.217,15.624,0.6,0.6
23,0,5,0,146,0,0,0,24,24,99999,0,0,235,0.561,13.464,0.5,0.5
23,0,6,0,104,0,0,0,360,360,99999,0,0,236,0.28,100.8,0.5,0.5
23,0,7,0,158,0,0,0,96,96,99999,0,0,237,0.633,60.768,0.5,0.5
23,0,8,0,280,0,0,0,24,24,99999,0,0,238,0.264,6.336,0.6,0.6
23,0,9,0,193,0,0,0,320,320,99999,0,0,239,0.05,16.0,0.5,0.5
24,0,0,0,7,0,0,0,192,192,99999,0,0,240,0.45,86.4,0.4,0.4
24,0,1,0,19,0,0,0,12,12,99999,0,0,241,0.28,3.36,0.4,0.4
24,0,2,0,186,0,0,0,70,70,99999,0,0,242,0.181,12.67,0.5,0.5
24,0,3,0,125,0,0,0,48,48,99999,0,0,243,1.25,60.0,0.5,0.5
24,0,4,0,49,0,0,0,240,240,99999,0,0,244,0.408,97.92,0.4,0.4
24,0,5,0,110,0,0,0,280,280,99999,0,0,245,0.075,21.0,0.5,0.5
24,0,6,0,181,0,0,0,24,24,99999,0,0,246,0.491,11.784,0.5,0.5
24,0,7,0,98,0,0,0,60,60,99999,0,0,247,0.225,13.5,0.5,0.5
24,0,8,0,430,0,0,0,12,12,99999,0,0,248,1.043,12.516,0.6,0.6
24,0,9,0,41,0,0,0,80,80,99999,0,0,249,0.152,12.16,0.4,0.4
25,0,0,0,313,0,0,0,12,12,99999,0,0,250,0.375,4.5,0.6,0.6
25,0,1,0,93,0,0,0,30,30,99999,0,0,251,0.281,8.43,0.5,0.5
25,0,2,0,15,0,0,0,12,12,99999,0,0,252,0.367,4.404,0.4,0.4
25,0,3,0,3,0,0,0,312,312,99999,0,0,253,0.324,101.088,0.4,0.4
25,0,4,0,128,0,0,0,8,8,99999,0,0,254,1.0,8.0,0.5,0.5
25,0,5,0,67,0,0,0,12,12,99999,0,0,255,0.328,3.936,0.5,0.5
25,0,6,0,113,0,0,0,11,11,99999,0,0,256,6.02,66.22,0.5,0.5
25,0,7,0,28,0,0,0,12,12,99999,0,0,257,0.387,4.644,0.4,0.4
25,0,8,0,181,0,0,0,24,24,99999,0,0,258,0.491,11.784,0.5,0.5
25,0,9,0,158,0,0,0,96,96,99999,0,0,259,0.633,60.768,0.5,0.5
26,0,0,0,194,0,0,0,288,288,99999,0,0,260,0.229,65.952,0.5,0.5
26,0,1,0,466,0,0,0,16,16,99999,0,0,261,0.381,6.096,0.6,0.6
26,0,2,0,40,0,0,0,24,24,99999,0,0,262,2.218,53.232,0.4,0.4
26,0,3,0,115,0,0,0,192,192,99999,0,0,263,0.389,74.688,0.5,0.5
26,0,4,0,37,0,0,0,384,384,99999,0,0,264,0.277,106.368,0.4,0.4
26,0,5,0,288,0,0,0,24,24,99999,0,0,265,0.179,4.296,0.6,0.6
26,0,6,0,16,0,0,0,12,12,99999,0,0,266,0.301,3.612,0.4,0.4
26,0,7,0,160,0,0,0,10,10,99999,0,0,267,6.195,61.95,0.5,0.5
26,0,8,0,176,0,0,0,36,36,99999,0,0,268,0.375,13.5,0.5,0.5
26,0,9,0,482,0,0,0,48,48,99999,0,0,269,1.435,68.88,0.6,0.6
27,0,0,0,361,0,0,0,312,312,99999,0,0,270,0.328,102.336,0.6,0.6
27,0,1,0,132,0,0,0,264,264,99999,0,0,271,0.3,79.2,0.5,0.5
27,0,2,0,64,0,0,0,24,24,99999,0,0,272,0.334,8.016,0.5,0.5
27,0,3,0,76,0,0,0,12,12,99999,0,0,273,0.308,3.696,0.5,0.5
27,0,4,0,59,0,0,0,36,36,99999,0,0,274,0.363,13.068,0.5,0.5
27,0,5,0,71,0,0,0,24,24,99999,0,0,275,0.288,6.912,0.5,0.5
27,0,6,0,20,0,0,0,216,216,99999,0,0,276,0.386,83.376,0.4,0.4
27,0,7,0,201,0,0,0,60,60,99999,0,0,277,0.225,13.5,0.6,0.6
27,0,8,0,75,0,0,0,12,12,99999,0,0,278,1.138,13.656,0.5,0.5
27,0,9,0,2,0,0,0,24,24,99999,0,0,279,0.405,9.72,0.4,0.4
28,0,0,0,293,0,0,0,264,264,99999,0,0,280,0.375,99.0,0.6,0.6
28,0,1,0,422,0,0,0,48,48,99999,0,0,281,0.894,42.912,0.6,0.6
28,0,2,0,115,0,0,0,192,192,99999,0,0,282,0.389,74.688,0.5,0.5
28,0,3,0,16,0,0,0,12,12,99999,0,0,283,0.301,3.612,0.4,0.4
28,0,4,0,370,0,0,0,240,240,99999,0,0,284,0.415,99.6,0.6,0.6
28,0,5,0,221,0,0,0,20,20,99999,0,0,285,1.0,20.0,0.6,0.6
28,0,6,0,84,0,0,0,24,24,99999,0,0,286,0.376,9.024,0.5,0.5
28,0,7,0,56,0,0,0,192,192,99999,0,0,287,0.37,71.04,0.5,0.5
28,0,8,0,390,0,0,0,24,24,99999,0,0,288,0.221,5.304,0.6,0.6
28,0,9,0,124,0,0,0,12,12,99999,0,0,289,0.292,3.504,0.5,0.5
29,0,0,0,463,0,0,0,204,204,99999,0,0,290,0.092,18.768,0.6,0.6
29,0,1,0,38,0,0,0,384,384,99999,0,0,291,0.275,105.6,0.4,0.4
29,0,2,0,96,0,0,0,96,96,99999,0,0,292,0.668,64.128,0.5,0.5
29,0,3,0,94,0,0,0,24,24,99999,0,0,293,2.087,50.088,0.5,0.5
29,0,4,0,9,0,0,0,180,180,99999,0,0,294,0.1,18.0,0.4,0.4
29,0,5,0,299,0,0,0,432,432,99999,0,0,295,0.161,69.552,0.6,0.6
29,0,6,0,3,0,0,0,312,312,99999,0,0,296,0.324,101.088,0.4,0.4
29,0,7,0,23,0,0,0,210,210,99999,0,0,297,0.11,23.1,0.4,0.4
29,0,8,0,120,0,0,0,240,240,99999,0,0,298,0.3,72.0,0.5,0.5
29,0,9,0,18,0,0,0,30,30,99999,0,0,299,0.333,9.99,0.4,0.4
30,0,0,0,379,0,0,0,24,24,99999,0,0,300,0.491,11.784,0.6,0.6
30,0,1,0,157,0,0,0,12,12,99999,0,0,301,0.227,2.724,0.5,0.5
30,0,2,0,33,0,0,0,240,240,99999,0,0,302,0.409,98.16,0.4,0.4
30,0,3,0,31,0,0,0,72,72,99999,0,0,303,0.125,9.0,0.4,0.4
30,0,4,0,49,0,0,0,240,240,99999,0,0,304,0.408,97.92,0.4,0.4
30,0,5,0,71,0,0,0,24,24,99999,0,0,305,0.288,6.912,0.5,0.5
