order_id,order_arrival,process_start_time,order_complete_time,station_id
59,2760,2760,2820,picker-1
58,2760,2760,2840,picker-2
61,2820,2820,2896,picker-1
62,2940,2940,3036,picker-1
63,2940,2940,3087,picker-1
64,3000,3000,3108,picker-1
65,3060,3060,3211,picker-1
67,3060,3060,3271,picker-3
66,3060,3060,3282,picker-1
68,3120,3120,3324,picker-1
70,3240,3240,3334,picker-1
69,3180,3180,3344,picker-1
71,3300,3300,3385,picker-1
73,3300,3300,3416,picker-1
72,3300,3300,3427,picker-1
74,3420,3420,3507,picker-2
76,3540,3540,3615,picker-1
75,3540,3540,3640,picker-2
77,3540,3540,3702,picker-1
89,3600,3600,3723,picker-1
88,3600,3600,3754,picker-1
80,3660,3660,3759,picker-2
87,3540,3540,3775,picker-1
79,3660,3660,3775,picker-2
90,3600,3600,3785,picker-1
78,3660,3660,3795,picker-1
81,3660,3660,3799,picker-2
91,3720,3720,3919,picker-2
82,3720,3720,3957,picker-1
83,3780,3780,4070,picker-1
92,3780,3780,4113,picker-2
93,3780,3780,4131,picker-2
84,3780,3780,4163,picker-1
85,3780,3780,4173,picker-1
95,3900,3900,4231,picker-3
94,3840,3840,4245,picker-1
86,3840,3840,4255,picker-1
97,3900,3900,4275,picker-2
98,3960,3960,4301,picker-1
96,3900,3900,4337,picker-2
100,4020,4020,4369,picker-2
101,4140,4140,4388,picker-1
99,4020,4020,4389,picker-2
102,4140,4140,4410,picker-2
103,4200,4200,4413,picker-1
104,4260,4260,4421,picker-1
105,4320,4320,4451,picker-1
106,4320,4320,4525,picker-3
109,4320,4320,4535,picker-2
107,4320,4320,4548,picker-1
108,4320,4320,4559,picker-1
110,4320,4320,4575,picker-2
111,4320,4320,4609,picker-3
113,4380,4380,4663,picker-2
112,4380,4380,4679,picker-2
115,4440,4440,4686,picker-1
114,4440,4440,4710,picker-2
117,4500,4500,4736,picker-1
119,4560,4560,4766,picker-1
116,4440,4440,4782,picker-1
121,4620,4620,4784,picker-2
118,4560,4560,4790,picker-1
123,4680,4680,4792,picker-2
120,4620,4620,4804,picker-1
122,4680,4680,4817,picker-2
125,4740,4740,4832,picker-1
124,4680,4680,4833,picker-2
126,4800,4800,4866,picker-1
127,4860,4860,4954,picker-1
128,4920,4920,5004,picker-1
129,4920,4920,5023,picker-3
131,4980,4980,5024,picker-1
132,4980,4980,5047,picker-1
130,4920,4920,5052,picker-3
133,4980,4980,5071,picker-1
136,5100,5100,5166,picker-1
135,5100,5100,5182,picker-1
134,5100,5100,5190,picker-2
138,5220,5220,5270,picker-1
137,5220,5220,5292,picker-1
140,5280,5280,5360,picker-2
141,5280,5280,5371,picker-1
139,5280,5280,5373,picker-3
142,5280,5280,5391,picker-1
143,5340,5340,5427,picker-1
144,5400,5400,5465,picker-1
145,5520,5520,5572,picker-1
146,5520,5520,5608,picker-2
148,5700,5700,5796,picker-1
149,5700,5700,5804,picker-1
147,5640,5640,5831,picker-2
154,5820,5820,5902,picker-1
153,5820,5820,5902,picker-2
151,5760,5760,5918,picker-1
150,5760,5760,5926,picker-1
152,5820,5820,5934,picker-1
155,5820,5820,5942,picker-1
156,5880,5880,5951,picker-1
157,5940,5940,5988,picker-1
158,5940,5940,5996,picker-1
159,5940,5940,6028,picker-1
161,6000,6000,6053,picker-1
160,6000,6000,6061,picker-1
162,6000,6000,6066,picker-2
