order_id,order_arrival,process_start_time,order_complete_time,station_id
77,3240,3240,3387,picker-1
79,3360,3360,3478,picker-1
80,3420,3420,3529,picker-1
81,3480,3480,3548,picker-1
82,3540,3540,3625,picker-2
83,3600,3600,3654,picker-1
93,3660,3660,3705,picker-1
97,3660,3660,3725,picker-2
84,3660,3660,3737,picker-1
94,3660,3660,3757,picker-1
96,3660,3660,3798,picker-1
95,3660,3660,3829,picker-1
99,3720,3720,3830,picker-2
85,3720,3720,3839,picker-1
98,3720,3720,3849,picker-1
86,3780,3780,3860,picker-1
88,3780,3780,3876,picker-2
87,3780,3780,3880,picker-1
100,3780,3780,3886,picker-3
90,3840,3840,3946,picker-1
89,3840,3840,3997,picker-1
103,3900,3900,4002,picker-2
92,3900,3900,4008,picker-1
104,3900,3900,4010,picker-2
101,3900,3900,4028,picker-1
105,3960,3960,4036,picker-2
91,3840,3840,4038,picker-1
102,3900,3900,4049,picker-1
106,3960,3960,4110,picker-3
108,4140,4140,4242,picker-1
107,4020,4020,4263,picker-1
109,4200,4200,4273,picker-1
110,4380,4380,4428,picker-1
111,4380,4380,4443,picker-1
112,4440,4440,4535,picker-1
114,4440,4440,4576,picker-1
113,4440,4440,4597,picker-1
115,4500,4500,4607,picker-1
118,4500,4500,4682,picker-2
116,4500,4500,4730,picker-1
117,4500,4500,4761,picker-1
120,4620,4620,4769,picker-3
119,4620,4620,4822,picker-1
121,4680,4680,4853,picker-1
122,4740,4740,4905,picker-1
123,4800,4800,4915,picker-1
124,4860,4860,4936,picker-1
125,5040,5040,5099,picker-1
126,5100,5100,5156,picker-1
129,5160,5160,5225,picker-1
127,5160,5160,5231,picker-2
128,5160,5160,5233,picker-1
130,5220,5220,5363,picker-1
131,5220,5220,5373,picker-1
132,5280,5280,5415,picker-1
133,5340,5340,5425,picker-1
134,5460,5460,5505,picker-1
136,5520,5520,5588,picker-1
135,5520,5520,5596,picker-1
137,5580,5580,5637,picker-1
139,5640,5640,5701,picker-1
138,5640,5640,5723,picker-1
140,5700,5700,5739,picker-1
141,5760,5760,5805,picker-1
142,5820,5820,5895,picker-1
