order_id,order_arrival,process_start_time,order_complete_time,station_id
108,3420,4379,4953,picker-3
110,3420,4402,4998,picker-2
19,900,1278,5003,picker-1
109,3420,4382,5018,picker-2
112,3480,4468,5020,picker-3
97,3420,4353,5025,picker-1
111,3480,4424,5069,picker-1
98,3540,4506,5136,picker-1
114,3540,4586,5156,picker-3
117,3660,4708,5208,picker-2
119,3720,4864,5238,picker-1
115,3540,4586,5245,picker-3
116,3600,4653,5267,picker-3
118,3660,4753,5297,picker-2
122,3900,4953,5297,picker-1
120,3840,4867,5312,picker-3
121,3840,4892,5319,picker-2
123,3900,4954,5334,picker-3
125,4020,5004,5414,picker-1
124,3960,4999,5452,picker-2
127,4080,5021,5461,picker-3
126,4020,5019,5475,picker-2
128,4080,5026,5497,picker-1
129,4140,5070,5563,picker-1
132,4260,5209,5565,picker-2
113,3480,4494,5565,picker-2
131,4200,5157,5614,picker-3
134,4440,5246,5742,picker-3
133,4260,5239,5752,picker-1
135,4440,5268,5764,picker-3
136,4500,5298,5796,picker-1
137,4500,5298,5830,picker-2
138,4500,5313,5898,picker-3
140,4560,5335,6019,picker-3
141,4620,5415,6059,picker-1
143,4800,5462,6149,picker-3
142,4800,5453,6171,picker-2
144,4800,5476,6283,picker-2
147,4860,5566,6457,picker-2
145,4800,5498,6473,picker-1
148,4860,5566,6534,picker-2
150,4920,5743,6545,picker-3
146,4860,5564,6562,picker-1
149,4920,5615,6590,picker-3
151,4920,5753,6630,picker-1
153,4980,5797,6674,picker-1
152,4920,5765,6679,picker-3
154,4980,5831,6684,picker-2
157,5040,6060,6725,picker-1
160,5160,6284,6764,picker-2
159,5100,6172,6787,picker-2
155,5040,5899,6797,picker-3
162,5160,6474,6846,picker-1
158,5040,6150,6886,picker-3
156,5040,6020,6908,picker-3
165,5280,6563,6937,picker-1
161,5160,6458,6939,picker-2
164,5220,6546,6953,picker-3
130,4200,5137,6998,picker-1
167,5400,6631,7018,picker-1
168,5400,6675,7074,picker-1
166,5280,6591,7131,picker-3
171,5460,6726,7143,picker-1
169,5460,6680,7176,picker-3
170,5460,6685,7211,picker-2
174,5520,6798,7221,picker-3
173,5460,6788,7239,picker-2
163,5160,6535,7239,picker-2
172,5460,6765,7249,picker-2
176,5520,6887,7276,picker-3
175,5520,6847,7324,picker-1
179,5580,6940,7456,picker-2
177,5520,6909,7484,picker-3
181,5580,6999,7533,picker-1
183,5580,7075,7594,picker-1
182,5580,7019,7604,picker-1
180,5580,6954,7650,picker-3
185,5640,7144,7687,picker-1
187,5700,7212,7802,picker-2
186,5700,7177,7917,picker-3
184,5640,7132,7933,picker-3
191,5820,7250,7936,picker-2
188,5700,7222,7943,picker-3
193,5820,7325,7960,picker-1
194,5880,7457,7981,picker-2
189,5700,7240,8003,picker-2
196,6120,7534,8096,picker-1
192,5820,7277,8191,picker-3
197,6180,7595,8263,picker-1
178,5580,6938,8291,picker-1
198,6240,7605,8323,picker-1
