order_id,order_arrival,process_start_time,order_complete_time,station_id
40,1320,2641,3310,picker-3
47,1560,2777,3355,picker-3
41,1380,2685,3364,picker-2
49,1620,2807,3384,picker-2
48,1560,2801,3412,picker-1
50,1680,2824,3435,picker-1
51,1740,2824,3435,picker-3
52,1800,2868,3457,picker-1
54,1800,2912,3480,picker-1
53,1800,2885,3497,picker-2
56,1860,2966,3538,picker-2
55,1860,2949,3545,picker-3
58,1860,3074,3558,picker-2
48,1560,2801,3569,picker-1
47,1560,2777,3574,picker-3
49,1620,2807,3584,picker-2
59,1920,3114,3591,picker-1
57,1860,3000,3596,picker-3
60,1920,3140,3699,picker-2
47,1560,2777,3718,picker-3
63,2100,3213,3739,picker-1
57,1860,3000,3791,picker-3
62,2100,3194,3813,picker-3
64,2160,3238,3858,picker-3
61,2040,3166,3883,picker-2
56,1860,2966,3883,picker-2
65,2160,3356,3903,picker-3
67,2220,3413,3903,picker-1
66,2220,3385,3905,picker-2
69,2280,3436,4125,picker-3
54,1800,2912,4153,picker-1
72,2400,3498,4231,picker-2
73,2400,3539,4262,picker-2
60,1920,3140,4262,picker-2
74,2460,3546,4319,picker-3
75,2520,3559,4357,picker-2
68,2220,3436,4420,picker-1
68,2220,3436,4449,picker-1
71,2340,3481,4471,picker-1
65,2160,3356,4477,picker-3
78,2580,3700,4490,picker-2
70,2280,3458,4499,picker-1
68,2220,3436,4499,picker-1
77,2520,3597,4521,picker-3
68,2220,3436,4528,picker-1
68,2220,3436,4578,picker-1
68,2220,3436,4606,picker-1
68,2220,3436,4635,picker-1
74,2460,3546,4675,picker-3
76,2520,3592,4679,picker-1
77,2520,3597,4704,picker-3
68,2220,3436,4736,picker-1
76,2520,3592,4736,picker-1
82,2640,3884,4747,picker-2
78,2580,3700,4747,picker-2
81,2640,3859,4748,picker-3
80,2580,3814,4770,picker-3
68,2220,3436,4809,picker-1
84,2700,3904,4815,picker-3
79,2580,3740,4831,picker-1
83,2640,3904,4859,picker-1
68,2220,3436,4859,picker-1
86,2820,4126,4876,picker-3
80,2580,3814,4876,picker-3
85,2760,3906,4909,picker-2
87,2820,4232,4976,picker-2
89,2820,4320,4990,picker-3
91,2880,4421,5062,picker-1
92,2940,4472,5134,picker-1
99,3120,4522,5194,picker-3
88,2820,4263,5198,picker-2
94,2940,4500,5199,picker-1
94,2940,4500,5225,picker-1
100,3120,4680,5252,picker-1
79,2580,3740,5252,picker-1
88,2820,4263,5271,picker-2
99,3120,4522,5305,picker-3
87,2820,4232,5321,picker-2
90,2880,4358,5344,picker-2
84,2700,3904,5392,picker-3
102,3180,4749,5427,picker-3
80,2580,3814,5427,picker-3
93,2940,4491,5433,picker-2
88,2820,4263,5461,picker-2
97,3240,4832,5479,picker-1
95,3240,4771,5494,picker-3
103,3240,4860,5500,picker-1
96,3240,4816,5516,picker-3
101,3120,4748,5550,picker-2
104,3300,4877,5560,picker-3
